step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud
694,CASH_IN,72746.14,C842038267,62.0,72808.14,C1818453681,272400.18,199654.03,0
177,CASH_OUT,60025.18,C2132559289,0.0,0.0,C1928429182,319374.4,73799.45,0
304,CASH_OUT,66801.31,C673613209,35631.0,0.0,C1736773764,531152.19,597953.5,0
348,CASH_OUT,193931.84,C129514479,0.0,0.0,C1156267119,2576067.68,2769999.52,0
354,PAYMENT,13115.37,C403644479,0.0,0.0,M1358827104,0.0,0.0,0
210,TRANSFER,648605.33,C1400099702,4512.0,0.0,C31617776,250539.06,899144.39,0
408,PAYMENT,4595.47,C887376690,31018.0,26422.53,M1093710791,0.0,0.0,0
154,CASH_OUT,294810.89,C481731913,2328.0,0.0,C2113254415,55255.84,350066.73,0
160,PAYMENT,25635.55,C1081153230,0.0,0.0,M1420301359,0.0,0.0,0
252,PAYMENT,24809.51,C1937079611,51328.0,26518.49,M1551766407,0.0,0.0,0
15,CASH_OUT,211776.15,C442365650,0.0,0.0,C1005856130,238003.42,449779.57,0
255,CASH_OUT,336298.79,C1828445552,0.0,0.0,C1577341991,1419574.39,1755873.18,0
299,CASH_OUT,348470.36,C386426524,16586.0,0.0,C149656958,696030.17,1044500.54,0
184,CASH_IN,355009.76,C820247649,137364.0,492373.76,C1441684483,9211.44,0.0,0
691,TRANSFER,612241.76,C127795331,612241.76,0.0,C81849981,0.0,0.0,1
135,CASH_IN,155798.32,C1059029983,6401311.36,6557109.68,C1327534861,445565.23,289766.91,0
238,CASH_OUT,16841.31,C237243689,0.0,0.0,C682420727,4225730.73,4242572.04,0
357,CASH_IN,22923.9,C608705292,3412212.12,3435136.01,C1279201600,365803.07,342879.18,0
231,CASH_IN,93734.0,C1451072415,5937451.07,6031185.07,C837227484,113457.84,19723.84,0
34,CASH_IN,231224.74,C305483185,0.0,231224.74,C2139106882,6543034.8,6311810.06,0
569,PAYMENT,8927.83,C2138938133,118613.19,109685.36,M1204231289,0.0,0.0,0
230,CASH_IN,382147.14,C1649940902,20892.0,403039.14,C1139985532,2791537.21,2409390.06,0
10,CASH_OUT,157751.27,C573099033,33542.0,0.0,C917768476,670176.57,705434.04,0
21,PAYMENT,10772.57,C737834359,792.0,0.0,M331525106,0.0,0.0,0
382,CASH_IN,218078.92,C96593503,16315009.05,16533087.96,C32368767,923506.16,705427.24,0
8,CASH_OUT,90465.52,C763430368,16643.69,0.0,C2022767113,809610.0,1177002.53,0
694,CASH_OUT,168850.07,C1605656452,0.0,0.0,C1718119832,948698.15,1117548.23,0
370,TRANSFER,1875291.13,C1114852075,9013.0,0.0,C1077719044,0.0,1875291.13,0
19,CASH_OUT,83571.44,C1369710511,0.0,0.0,C1105145117,513756.28,773691.82,0
263,PAYMENT,3969.08,C1839122332,567.0,0.0,M432038242,0.0,0.0,0
37,CASH_IN,726973.97,C162180521,1646.0,728619.97,C1949658134,163467.56,257299.23,0
350,TRANSFER,1126803.68,C652125022,17992.0,0.0,C1607070477,51724.24,1178527.92,0
187,CASH_IN,128784.92,C456927821,21651.0,150435.92,C1556357565,366926.47,238141.55,0
227,CASH_OUT,255475.67,C1649673611,0.0,0.0,C55738360,290004.34,545480.02,0
647,CASH_OUT,64202.85,C357338686,64202.85,0.0,C831722456,42467.49,106670.33,1
162,CASH_OUT,156761.61,C1477106687,21320.0,0.0,C70691780,807959.61,964721.22,0
400,CASH_IN,321564.36,C1812228480,1201505.73,1523070.09,C1358214518,5193072.0,4871507.65,0
328,TRANSFER,478249.98,C323844824,0.0,0.0,C288197656,13784499.99,14262749.98,0
34,CASH_OUT,1016540.35,C1455982049,1016540.35,0.0,C1613524189,4463851.64,5700161.74,1
332,PAYMENT,12377.1,C638019251,15493.0,3115.9,M869107995,0.0,0.0,0
331,PAYMENT,4309.42,C503687003,0.0,0.0,M1388477427,0.0,0.0,0
412,TRANSFER,87438.83,C1204602597,87438.83,0.0,C419461239,0.0,0.0,1
180,PAYMENT,41470.81,C1896354870,0.0,0.0,M1251467761,0.0,0.0,0
185,CASH_IN,204037.33,C1884744994,5771500.0,5975537.33,C1429108522,364954.59,160917.26,0
186,CASH_IN,127153.04,C1248530072,1584.0,128737.04,C1779515127,28279359.11,28152206.07,0
256,CASH_OUT,213237.63,C1867946785,9558.0,0.0,C2103247637,0.0,213237.63,0
10,CASH_OUT,76091.7,C1842588499,830369.18,754277.48,C1238739669,4528890.16,4290247.78,0
283,PAYMENT,10131.86,C1635605039,0.0,0.0,M519430893,0.0,0.0,0
41,CASH_OUT,229485.48,C3870623,52268.0,0.0,C615508627,528908.85,758394.33,0
235,TRANSFER,309958.79,C1943739339,309958.79,0.0,C1225002524,0.0,0.0,1
239,PAYMENT,10427.0,C347161612,30829.62,20402.62,M439647340,0.0,0.0,0
19,CASH_IN,24100.22,C165744737,232.0,24332.22,C796555567,29870.08,5769.86,0
372,CASH_OUT,271108.7,C163126105,9991.0,0.0,C285605396,143647.92,414756.61,0
305,PAYMENT,11346.48,C1775223693,0.0,0.0,M1370234624,0.0,0.0,0
426,CASH_OUT,96023.42,C1846302038,4250.0,0.0,C679578786,910418.81,1006442.23,0
284,PAYMENT,880.54,C81391862,6509.0,5628.46,M1559952288,0.0,0.0,0
354,PAYMENT,7939.61,C1077418952,192656.2,184716.59,M123675434,0.0,0.0,0
356,PAYMENT,4538.73,C517806122,5086.0,547.27,M2094493070,0.0,0.0,0
356,PAYMENT,7221.27,C1418635887,0.0,0.0,M1761722330,0.0,0.0,0
284,PAYMENT,12599.9,C1846269301,52173.0,39573.1,M483734725,0.0,0.0,0
205,CASH_OUT,5264.09,C1967951229,0.0,0.0,C2020901744,70426.66,75690.75,0
426,CASH_OUT,184671.95,C1350388360,0.0,0.0,C2001849845,2290297.99,2474969.95,0
36,PAYMENT,6181.87,C1827618375,0.0,0.0,M108438316,0.0,0.0,0
8,TRANSFER,489559.9,C397146555,0.0,0.0,C1104197405,1792115.58,2532702.62,0
158,CASH_IN,132776.99,C298549671,769879.24,902656.23,C78614515,3971085.74,3838308.76,0
153,CASH_IN,293949.82,C1995234687,2220785.3,2514735.12,C36396877,2505527.15,2211577.34,0
20,PAYMENT,13330.56,C1012924755,43242.44,29911.88,M349880151,0.0,0.0,0
211,CASH_OUT,184028.38,C1671457038,5014.0,0.0,C572525325,0.0,184028.38,0
164,PAYMENT,7361.22,C598004870,0.0,0.0,M2051963899,0.0,0.0,0
617,TRANSFER,1013208.77,C45646600,1013208.77,0.0,C1927425831,0.0,0.0,1
19,PAYMENT,4093.53,C1367340266,81811.0,77717.47,M1012761364,0.0,0.0,0
215,PAYMENT,9427.9,C1514314038,21907.0,12479.1,M1889648765,0.0,0.0,0
136,CASH_IN,35850.79,C995588559,3406604.65,3442455.44,C788874634,226124.76,190273.97,0
130,CASH_IN,805.2,C539865721,61.0,866.2,C999606288,464066.51,463261.31,0
257,CASH_OUT,248125.87,C1275984868,26029.0,0.0,C261338132,0.0,248125.87,0
41,CASH_OUT,546011.13,C113405301,177979.0,0.0,C1094047613,0.0,546011.13,0
10,CASH_OUT,118733.31,C1131189449,0.0,0.0,C661978675,284410.22,403143.53,0
182,PAYMENT,2721.24,C1419515806,121019.32,118298.08,M1632294491,0.0,0.0,0
328,CASH_OUT,253194.08,C721134909,137003.0,0.0,C668939328,0.0,253194.08,0
283,CASH_OUT,221535.21,C1506362103,0.0,0.0,C500306812,861467.34,1083002.56,0
233,PAYMENT,6381.18,C1217394316,0.0,0.0,M2023586679,0.0,0.0,0
286,PAYMENT,9335.61,C2115579752,11406.0,2070.39,M1881070802,0.0,0.0,0
227,PAYMENT,38556.79,C329181027,0.0,0.0,M1282733270,0.0,0.0,0
281,PAYMENT,7401.09,C1018145249,66715.39,59314.31,M2140637231,0.0,0.0,0
185,CASH_OUT,454275.9,C439008470,0.0,0.0,C337822079,3436992.79,3891268.69,0
154,CASH_OUT,144847.11,C1761291880,20421.0,0.0,C40591125,752514.72,897361.83,0
305,TRANSFER,3445884.11,C1725605066,15079.0,0.0,C143381179,30078.91,3475963.03,0
369,CASH_OUT,104162.56,C1177759409,0.0,0.0,C1166144992,2013955.06,2118117.62,0
257,PAYMENT,677.69,C1323836607,0.0,0.0,M72816449,0.0,0.0,0
381,PAYMENT,21446.06,C677393318,0.0,0.0,M365318230,0.0,0.0,0
251,CASH_OUT,218344.68,C63100025,0.0,0.0,C1786522895,225419.35,443764.03,0
492,CASH_IN,111.11,C1516283254,5430895.4,5431006.51,C1693307208,53059.03,52947.92,0
37,CASH_OUT,124361.68,C248966368,0.0,0.0,C1868897118,9235251.19,9359612.87,0
160,CASH_OUT,171705.43,C1078677358,17862.0,0.0,C1550616226,144496.09,316201.52,0
326,CASH_OUT,232739.77,C15063296,102181.0,0.0,C2075817055,0.0,232739.77,0
213,PAYMENT,11489.91,C225049084,452920.0,441430.09,M1712974844,0.0,0.0,0
355,PAYMENT,2322.65,C415881904,0.0,0.0,M1490983893,0.0,0.0,0
41,PAYMENT,6179.48,C993021902,46119.48,39940.01,M339065115,0.0,0.0,0
353,CASH_OUT,17066.79,C988758192,0.0,0.0,C1617785369,235890.28,252957.08,0
212,CASH_IN,251702.21,C1852851010,698163.48,949865.68,C1217498647,288234.45,36532.24,0
307,CASH_IN,83791.16,C795998163,7648131.69,7731922.85,C1427926382,3499595.57,3415804.41,0
155,CASH_IN,62955.73,C1637327214,562138.09,625093.82,C1528067001,518877.13,455921.4,0
665,CASH_OUT,290491.12,C1637432706,290491.12,0.0,C1333107954,239594.76,530085.88,1
297,CASH_IN,122788.04,C847277730,10141033.04,10263821.08,C1624100588,3810482.21,3687694.18,0
254,CASH_IN,112404.63,C1936161459,20041773.35,20154177.97,C2006684671,124173.75,11769.12,0
302,PAYMENT,4091.66,C357393852,0.0,0.0,M452719492,0.0,0.0,0
359,CASH_OUT,349644.38,C1890358068,97769.58,0.0,C1428963834,2910118.38,3259762.76,0
378,PAYMENT,9136.66,C1044676085,0.0,0.0,M1613073435,0.0,0.0,0
379,PAYMENT,6534.8,C1026137614,0.0,0.0,M10319898,0.0,0.0,0
403,CASH_IN,53652.33,C1116296365,24589.0,78241.33,C1637147083,539289.74,485637.4,0
139,CASH_IN,263425.55,C1007861200,8144414.7,8407840.25,C1015650621,1524704.43,1261278.89,0
9,CASH_OUT,19241.79,C158508472,0.0,0.0,C1268745115,404413.33,412831.56,0
282,PAYMENT,5661.14,C1307755266,750637.74,744976.6,M1009503433,0.0,0.0,0
190,CASH_OUT,75607.9,C860585843,0.0,0.0,C921495456,334340.9,409948.79,0
401,CASH_IN,21470.66,C127228266,12250.0,33720.66,C1420792705,0.0,0.0,0
154,CASH_OUT,334177.29,C497182128,19.0,0.0,C1571381927,1729166.75,2063344.03,0
36,PAYMENT,20054.25,C328481704,433617.0,413562.75,M1969377862,0.0,0.0,0
155,CASH_OUT,221245.19,C347379068,0.0,0.0,C1470540924,5741350.9,5962596.09,0
303,CASH_IN,283201.4,C126234186,6016357.68,6299559.08,C839634755,492251.97,209050.57,0
225,CASH_OUT,548699.3,C1228781701,0.0,0.0,C559734868,3812215.01,4360914.31,0
253,CASH_OUT,696301.8,C2008363541,61692.0,0.0,C1838069440,98000.94,794302.74,0
158,TRANSFER,649262.0,C2115966526,0.0,0.0,C1441669480,1242160.8,1891422.8,0
191,PAYMENT,6400.75,C1460810788,131922.0,125521.25,M1732954750,0.0,0.0,0
135,PAYMENT,12696.57,C1854662438,656214.0,643517.43,M1419821500,0.0,0.0,0
321,CASH_OUT,187022.64,C624971253,622.0,0.0,C875629235,2540712.4,2727735.04,0
376,PAYMENT,1474.2,C806054923,0.0,0.0,M1522873791,0.0,0.0,0
250,CASH_OUT,137250.8,C84110120,103444.0,0.0,C727134561,0.0,137250.8,0
348,CASH_IN,488100.04,C1277060473,13397994.03,13886094.07,C799240425,1819253.15,1331153.11,0
352,PAYMENT,8031.08,C166425958,0.0,0.0,M220929810,0.0,0.0,0
377,CASH_IN,142858.6,C303312679,105993.0,248851.6,C1900099671,44055.21,0.0,0
8,PAYMENT,11231.74,C977962665,301720.0,290488.26,M612223269,0.0,0.0,0
380,PAYMENT,437.82,C1414457998,605640.55,605202.73,M1810091506,0.0,0.0,0
355,CASH_IN,63965.49,C830760161,5826473.78,5890439.27,C238169432,213285.79,149320.3,0
360,CASH_IN,345165.61,C695727251,21027.0,366192.61,C1901808673,0.0,0.0,0
257,CASH_IN,237609.88,C943038578,17025893.81,17263503.69,C966724019,1072681.62,835071.74,0
213,DEBIT,2487.03,C1231733852,260896.0,258408.97,C883562703,1455491.17,1457978.21,0
232,CASH_IN,167932.2,C1231896923,1409891.25,1577823.45,C30439572,264987.66,97055.45,0
730,TRANSFER,3191058.32,C1884883180,3191058.32,0.0,C906779007,0.0,0.0,1
227,TRANSFER,42602.77,C2139892896,157875.0,115272.23,C688780893,0.0,42602.77,0
311,CASH_IN,52789.98,C2077145166,5093125.73,5145915.7,C556258711,54563.43,1773.46,0
161,PAYMENT,8357.85,C2044150295,280055.54,271697.7,M1548431012,0.0,0.0,0
158,CASH_OUT,225942.47,C107350693,1178.0,0.0,C580255645,1595937.15,1821879.62,0
207,CASH_OUT,71780.27,C229901836,0.0,0.0,C296647499,2599039.67,2670819.94,0
275,PAYMENT,5154.15,C2056153977,70091.0,64936.85,M117908923,0.0,0.0,0
181,PAYMENT,18697.88,C873688883,357694.85,338996.97,M828553592,0.0,0.0,0
326,PAYMENT,3657.02,C1059948216,113161.02,109504.0,M2124749431,0.0,0.0,0
514,TRANSFER,16773.8,C1096604384,0.0,0.0,C1195980089,1982931.62,1999705.41,0
371,CASH_IN,3838.01,C642143659,1607221.35,1611059.36,C534294026,54679.2,50841.19,0
264,PAYMENT,3625.91,C1981665153,5165.0,1539.09,M1161723043,0.0,0.0,0
185,PAYMENT,6798.76,C508267961,0.0,0.0,M1720189655,0.0,0.0,0
487,CASH_OUT,36050.81,C2091684401,27894.57,0.0,C631968434,109500.59,145551.4,0
285,PAYMENT,7405.15,C18954180,43307.0,35901.85,M1193810022,0.0,0.0,0
402,PAYMENT,16000.08,C1717576793,255916.73,239916.64,M200212839,0.0,0.0,0
371,CASH_IN,76360.47,C675431691,19.0,76379.47,C465736400,43780.24,0.0,0
256,PAYMENT,6302.15,C875222343,0.0,0.0,M1417258600,0.0,0.0,0
321,DEBIT,2111.84,C853700004,36294.0,34182.16,C1573931159,659520.22,661632.06,0
45,PAYMENT,1940.34,C1497983586,0.0,0.0,M618937707,0.0,0.0,0
572,CASH_OUT,151715.39,C80837759,151715.39,0.0,C1302224324,1091370.69,1243086.09,1
302,PAYMENT,2602.68,C1809628959,744.0,0.0,M1967256919,0.0,0.0,0
395,PAYMENT,31088.78,C1965299982,113982.95,82894.17,M223458521,0.0,0.0,0
522,CASH_OUT,20686.13,C1133300422,0.0,0.0,C2113334587,238900.9,259587.03,0
13,PAYMENT,7459.18,C982045643,0.0,0.0,M289176548,0.0,0.0,0
204,PAYMENT,17329.28,C1499952162,136415.0,119085.72,M171420912,0.0,0.0,0
190,CASH_IN,494588.41,C302482472,11544425.05,12039013.47,C504193881,13885122.37,13390533.96,0
433,TRANSFER,673722.73,C1578662968,673722.73,0.0,C620731531,0.0,0.0,1
281,TRANSFER,343822.68,C1783843263,0.0,0.0,C42036121,498769.01,842591.69,0
350,PAYMENT,5411.08,C380309247,0.0,0.0,M2123036205,0.0,0.0,0
276,PAYMENT,5340.79,C631035008,0.0,0.0,M125310052,0.0,0.0,0
280,CASH_IN,27996.23,C1497096395,6510767.91,6538764.14,C854604893,142657.77,114661.54,0
309,CASH_IN,96598.74,C903181733,30360.0,126958.74,C620125108,0.0,0.0,0
304,CASH_OUT,84948.81,C1654920989,0.0,0.0,C763418954,907921.65,992870.46,0
310,DEBIT,2021.34,C1262932426,49806.0,47784.66,C647657114,367719.29,369740.63,0
589,PAYMENT,7996.01,C1997337313,0.0,0.0,M2023333117,0.0,0.0,0
19,CASH_IN,415279.05,C1074484660,2241780.0,2657059.05,C1498031728,533547.73,118268.68,0
130,CASH_OUT,234202.3,C816960567,537.0,0.0,C1626764360,0.0,234202.3,0
165,PAYMENT,7130.94,C1453005802,147503.58,140372.63,M401026413,0.0,0.0,0
203,PAYMENT,9840.81,C1552581670,250614.41,240773.6,M1448481998,0.0,0.0,0
178,CASH_OUT,268645.47,C87160743,50282.0,0.0,C1318632519,130685.34,399330.82,0
227,PAYMENT,3839.68,C1482075582,0.0,0.0,M1824242808,0.0,0.0,0
43,PAYMENT,19647.17,C447572236,12584.0,0.0,M1095447149,0.0,0.0,0
163,PAYMENT,11372.69,C155093153,72440.0,61067.31,M1735590348,0.0,0.0,0
302,PAYMENT,4324.18,C1159807433,78112.0,73787.82,M800969573,0.0,0.0,0
372,PAYMENT,39169.85,C1967608032,21393.0,0.0,M837792633,0.0,0.0,0
157,CASH_OUT,30173.32,C1514123707,4725.0,0.0,C2009971266,0.0,30173.32,0
235,PAYMENT,3799.07,C820517026,0.0,0.0,M826185935,0.0,0.0,0
331,CASH_OUT,55365.75,C429397622,86810.0,31444.25,C826235117,2182852.13,2238217.88,0
252,PAYMENT,125.58,C1996463762,0.0,0.0,M582684426,0.0,0.0,0
19,CASH_IN,65630.38,C1551030515,5324099.46,5389729.84,C1091491738,447607.53,381977.16,0
249,DEBIT,2872.72,C596399529,6165.0,3292.28,C1306730745,24053.74,26926.45,0
281,PAYMENT,3834.43,C122335243,77644.29,73809.86,M1928386147,0.0,0.0,0
358,CASH_OUT,134386.05,C1393550083,0.0,0.0,C636780659,541025.41,675411.46,0
153,CASH_OUT,35925.22,C2120371598,48881.0,12955.78,C138720707,0.0,35925.22,0
184,PAYMENT,529.02,C2097797160,0.0,0.0,M1466788252,0.0,0.0,0
160,CASH_IN,88336.87,C505047574,6193377.35,6281714.21,C863042157,2386477.19,2298140.32,0
297,PAYMENT,8521.34,C302586762,37405.56,28884.22,M1014089915,0.0,0.0,0
180,TRANSFER,43600.46,C1039111847,229210.32,185609.86,C637619103,2355452.12,2399052.59,0
298,CASH_OUT,286899.59,C2006892527,0.0,0.0,C1131276166,9446536.01,9733435.61,0
139,CASH_OUT,155617.23,C1073691018,72589.0,0.0,C1566206150,0.0,155617.23,0
183,PAYMENT,1462.79,C937257628,0.0,0.0,M750322668,0.0,0.0,0
43,CASH_IN,231123.07,C431488548,256.0,231379.07,C1232150613,9916208.13,9685085.06,0
155,CASH_OUT,291580.61,C297315581,0.0,0.0,C555461410,6174960.8,6466541.42,0
207,CASH_IN,154577.44,C1652824355,5557964.72,5712542.16,C1899612260,2497160.83,2342583.4,0
133,PAYMENT,9088.99,C604295144,0.0,0.0,M679762749,0.0,0.0,0
186,CASH_OUT,173372.6,C137703049,154.0,0.0,C2045130447,0.0,173372.6,0
61,CASH_OUT,37720.99,C188991252,37720.99,0.0,C308006848,288804.07,326525.06,1
230,CASH_OUT,162543.04,C1976179245,0.0,0.0,C1810090568,401665.57,564208.61,0
551,PAYMENT,10864.46,C869369674,0.0,0.0,M1315290537,0.0,0.0,0
400,PAYMENT,54059.42,C1988972690,36708.99,0.0,M1152100471,0.0,0.0,0
234,CASH_OUT,270763.6,C1463605408,88916.0,0.0,C1677310992,78432.28,349195.88,0
12,CASH_OUT,252065.57,C1726494887,0.0,0.0,C906530326,2157657.78,2409723.35,0
310,PAYMENT,19009.17,C1818350121,6085.0,0.0,M851210198,0.0,0.0,0
187,CASH_OUT,67167.4,C1629874022,22150.3,0.0,C1540014921,3493254.09,3560421.49,0
273,CASH_OUT,621134.91,C1005980672,0.0,0.0,C795792274,961716.81,1582851.72,0
310,PAYMENT,60015.54,C1393247437,105464.0,45448.46,M1979946606,0.0,0.0,0
44,CASH_IN,49853.27,C1385904471,2278838.97,2328692.24,C805947303,370085.01,320231.74,0
372,CASH_OUT,293943.99,C132258418,105829.0,0.0,C1544603047,0.0,293943.99,0
253,PAYMENT,5374.4,C1588332602,1006.77,0.0,M189890302,0.0,0.0,0
174,CASH_OUT,1536245.52,C1771922925,1536245.52,0.0,C1040401356,682568.09,2218813.6,1
34,PAYMENT,2716.58,C2089279734,0.0,0.0,M2012315805,0.0,0.0,0
303,CASH_OUT,61687.19,C1770973971,0.0,0.0,C656822201,228431.83,290119.02,0
586,CASH_IN,182302.42,C1334908050,8328629.53,8510931.96,C1905593622,275286.32,92983.9,0
134,CASH_OUT,174994.82,C204849223,189675.0,14680.18,C1862512636,397833.22,572828.04,0
144,PAYMENT,23845.93,C1446109456,22230.0,0.0,M2024790503,0.0,0.0,0
306,CASH_OUT,26071.2,C1096269352,0.0,0.0,C257242913,690049.56,716120.76,0
192,CASH_IN,242211.13,C1681038000,204878.0,447089.13,C502208791,0.0,0.0,0
205,CASH_OUT,160680.82,C1651447902,0.0,0.0,C2085547260,9571905.14,9732585.96,0
309,PAYMENT,24833.45,C1209040799,7091.0,0.0,M1942457775,0.0,0.0,0
11,CASH_OUT,164418.16,C667229044,0.0,0.0,C1658069635,866148.85,1030567.01,0
16,CASH_IN,263325.86,C1703080124,21188.0,284513.86,C18632336,975407.71,983381.82,0
180,CASH_IN,111365.99,C1717433058,7713983.36,7825349.35,C1908732023,3326886.64,3215520.65,0
186,PAYMENT,19768.0,C903755432,410624.78,390856.78,M1737271283,0.0,0.0,0
183,PAYMENT,10220.99,C1479444950,0.0,0.0,M1503551661,0.0,0.0,0
203,PAYMENT,17618.37,C1854606354,49085.0,31466.63,M915305669,0.0,0.0,0
185,CASH_OUT,376573.72,C848339355,209942.5,0.0,C1660605962,2736859.08,3113432.8,0
177,CASH_IN,200763.48,C1350800694,25827.0,226590.48,C340841114,471395.93,270632.45,0
15,PAYMENT,8741.95,C56110483,0.0,0.0,M302083660,0.0,0.0,0
401,PAYMENT,19780.92,C1342425003,0.0,0.0,M1863324389,0.0,0.0,0
230,CASH_OUT,43257.29,C1382740486,0.0,0.0,C1741016302,306063.79,349321.07,0
35,CASH_OUT,122032.62,C1167817015,122032.62,0.0,C1628037417,0.0,122032.62,1
256,CASH_IN,56273.46,C1366315018,19879.0,76152.46,C996617020,0.0,0.0,0
161,CASH_IN,190690.47,C717198600,2190053.82,2380744.29,C118751301,249131.03,58440.56,0
9,CASH_IN,228482.07,C681695934,4258.0,232740.07,C1284521465,84972.59,0.0,0
348,CASH_IN,278500.95,C1413834566,1344590.12,1623091.08,C409447580,5485472.99,5206972.03,0
691,TRANSFER,304297.39,C331959642,0.0,0.0,C507099165,3003637.41,3307934.8,0
262,CASH_OUT,328427.77,C1592579801,328427.77,0.0,C1306965361,49762.33,378190.1,1
377,PAYMENT,7947.36,C1721027817,11652.0,3704.64,M858871145,0.0,0.0,0
179,CASH_OUT,188318.63,C1369709320,53811.0,0.0,C1742468824,354151.67,542470.31,0
356,PAYMENT,993.79,C2113109846,396.0,0.0,M1266137739,0.0,0.0,0
20,CASH_IN,27448.01,C1508662460,7342813.88,7370261.89,C1947848990,36558.84,14984.47,0
394,CASH_OUT,459732.99,C940902922,480.0,0.0,C1895472288,0.0,459732.99,0
235,PAYMENT,15702.41,C444490823,0.0,0.0,M463408218,0.0,0.0,0
188,PAYMENT,7775.03,C2073726431,405269.28,397494.24,M745857580,0.0,0.0,0
214,PAYMENT,31756.13,C1356835259,0.0,0.0,M97461904,0.0,0.0,0
17,PAYMENT,14843.01,C1649827669,5560.0,0.0,M122502369,0.0,0.0,0
308,PAYMENT,1660.63,C272618829,0.0,0.0,M986168884,0.0,0.0,0
137,CASH_OUT,68212.81,C2057585763,0.0,0.0,C1523062351,990165.24,1058378.05,0
33,CASH_IN,6960.99,C946488423,9701754.03,9708715.02,C2038127384,182134.63,229409.5,0
11,CASH_IN,429521.63,C172050094,10718.0,440239.63,C1331209345,91091.0,0.0,0
597,CASH_OUT,97030.19,C1619339530,0.0,0.0,C2112045128,127463.59,224493.78,0
396,CASH_OUT,386246.44,C840043116,0.0,0.0,C1697541182,429119.93,815366.36,0
545,PAYMENT,86.95,C1147330824,51226.0,51139.05,M846041393,0.0,0.0,0
135,PAYMENT,23783.11,C1631247885,734338.65,710555.55,M165635613,0.0,0.0,0
379,TRANSFER,1925198.07,C983211093,0.0,0.0,C780003722,12051314.32,13976512.39,0
371,PAYMENT,22265.31,C1668091171,0.0,0.0,M2109780416,0.0,0.0,0
279,CASH_OUT,29256.62,C1000880091,0.0,0.0,C611413390,667085.68,696342.3,0
140,PAYMENT,7956.01,C1522222068,100984.0,93027.99,M858725909,0.0,0.0,0
190,PAYMENT,12853.89,C431206186,31977.0,19123.11,M494993333,0.0,0.0,0
370,CASH_IN,209113.76,C1238076194,8698543.42,8907657.18,C1183228643,29399663.26,28957828.23,0
359,PAYMENT,7572.61,C2084881919,16928.0,9355.39,M897473059,0.0,0.0,0
8,CASH_IN,4328.92,C1173891565,13182669.58,13186998.5,C1914683579,39940.0,0.0,0
503,PAYMENT,4865.22,C453134086,50210.66,45345.44,M766307648,0.0,0.0,0
324,CASH_OUT,142935.81,C506084123,6077.0,0.0,C125980032,146233.77,289169.57,0
402,CASH_OUT,42516.83,C1805350870,118920.0,76403.17,C1231694470,85603.92,128120.75,0
179,CASH_OUT,73733.31,C1792311073,0.0,0.0,C357845005,10138799.9,10212533.21,0
331,CASH_IN,295197.09,C2064607324,835544.44,1130741.53,C570475478,523003.01,227805.92,0
406,CASH_IN,19059.84,C1972040168,1279097.3,1298157.14,C1708167869,95205.95,76146.11,0
235,CASH_OUT,236256.9,C838967812,2032.0,0.0,C903869671,0.0,236256.9,0
287,CASH_OUT,7109453.78,C34310706,7109453.78,0.0,C615611865,1377347.2,8486800.98,1
306,CASH_IN,188183.85,C1417414245,3936714.18,4124898.03,C88352003,344145.81,155961.97,0
13,PAYMENT,35749.1,C832704095,114434.0,78684.9,M1334942433,0.0,0.0,0
160,PAYMENT,11865.25,C1300456406,1664047.96,1652182.71,M2040697034,0.0,0.0,0
374,CASH_OUT,557714.15,C1811995140,38466.37,0.0,C1795702921,3291906.45,3849620.6,0
42,TRANSFER,809976.15,C856081096,0.0,0.0,C1668364135,3498614.44,4308590.59,0
352,CASH_IN,196081.54,C898582109,758704.07,954785.61,C468337104,87056309.53,86860227.99,0
373,TRANSFER,6297381.15,C323190418,0.0,0.0,C171746531,11082981.5,17380362.65,0
407,CASH_IN,213317.55,C1056399298,2617859.44,2831176.99,C164104195,1254321.58,1041004.03,0
227,CASH_IN,72106.65,C628842169,420577.7,492684.36,C594093549,837303.74,765197.09,0
186,PAYMENT,2753.99,C1510031709,0.0,0.0,M2043743552,0.0,0.0,0
469,CASH_OUT,103871.71,C682985924,0.0,0.0,C1168920192,585734.18,689605.89,0
205,CASH_OUT,93332.73,C1756875628,0.0,0.0,C133504469,253299.59,346632.33,0
228,CASH_IN,278606.45,C1066319401,7905005.18,8183611.63,C1126605815,968477.61,689871.16,0
202,CASH_IN,96439.74,C924789183,3819391.53,3915831.27,C578564726,412407.47,315967.73,0
370,CASH_OUT,36989.99,C30008400,0.0,0.0,C1942996639,368174.53,405164.52,0
228,TRANSFER,605674.15,C990608386,133.0,0.0,C1764032207,928636.62,1534310.77,0
212,CASH_OUT,253107.06,C188699013,0.0,0.0,C1607901570,384425.35,637532.41,0
180,PAYMENT,1386.74,C2015669080,0.0,0.0,M705479752,0.0,0.0,0
303,CASH_OUT,203477.23,C1972638972,45979.34,0.0,C178485644,0.0,203477.23,0
